3.350e-02	-5.508e-10
3.400e-02	-5.585e-10
3.450e-02	-5.662e-10
3.500e-02	-5.738e-10
3.550e-02	-5.815e-10
3.600e-02	-5.891e-10
3.650e-02	-5.967e-10
3.700e-02	-6.043e-10
3.750e-02	-6.119e-10
3.800e-02	-6.194e-10
3.850e-02	-6.269e-10
3.900e-02	-6.344e-10
3.950e-02	-6.418e-10
4.000e-02	-6.493e-10
4.050e-02	-6.567e-10
4.100e-02	-6.641e-10
4.150e-02	-6.714e-10
4.200e-02	-6.788e-10
4.250e-02	-6.861e-10
4.300e-02	-6.933e-10
4.350e-02	-7.006e-10
4.400e-02	-7.078e-10
4.450e-02	-7.150e-10
4.500e-02	-7.222e-10
4.550e-02	-7.293e-10
4.600e-02	-7.364e-10
4.650e-02	-7.435e-10
4.700e-02	-7.505e-10
4.750e-02	-7.575e-10
4.800e-02	-7.645e-10
4.850e-02	-7.715e-10
4.900e-02	-7.784e-10
4.950e-02	-7.853e-10
5.000e-02	-7.922e-10
5.050e-02	-7.990e-10
5.100e-02	-8.058e-10
5.150e-02	-8.126e-10
5.200e-02	-8.193e-10
5.250e-02	-8.260e-10
5.300e-02	-8.327e-10
5.350e-02	-8.394e-10
5.400e-02	-8.460e-10
5.450e-02	-8.525e-10
5.500e-02	-8.591e-10
5.550e-02	-8.656e-10
5.600e-02	-8.721e-10
5.650e-02	-8.785e-10
5.700e-02	-8.849e-10
5.750e-02	-8.913e-10
5.800e-02	-8.976e-10
5.850e-02	-9.039e-10
5.900e-02	-9.102e-10
5.950e-02	-9.164e-10
6.000e-02	-9.226e-10
6.050e-02	-9.287e-10
6.100e-02	-9.349e-10
6.150e-02	-9.409e-10
6.200e-02	-9.470e-10
6.250e-02	-9.530e-10
6.300e-02	-9.590e-10
6.350e-02	-9.649e-10
6.400e-02	-9.708e-10
6.450e-02	-9.766e-10
6.500e-02	-9.825e-10
6.550e-02	-9.882e-10
6.600e-02	-9.940e-10
6.650e-02	-9.997e-10
6.700e-02	-1.005e-09
6.750e-02	-1.011e-09
6.800e-02	-1.017e-09
6.850e-02	-1.022e-09
6.900e-02	-1.028e-09
6.950e-02	-1.033e-09
7.000e-02	-1.038e-09
7.050e-02	-1.044e-09
7.100e-02	-1.049e-09
7.150e-02	-1.054e-09
7.200e-02	-1.060e-09
7.250e-02	-1.065e-09
7.300e-02	-1.070e-09
7.350e-02	-1.075e-09
7.400e-02	-1.080e-09
7.450e-02	-1.085e-09
7.500e-02	-1.090e-09
7.550e-02	-1.095e-09
7.600e-02	-1.100e-09
7.650e-02	-1.105e-09
7.700e-02	-1.110e-09
7.750e-02	-1.115e-09
7.800e-02	-1.119e-09
7.850e-02	-1.124e-09
7.900e-02	-1.129e-09
7.950e-02	-1.133e-09
8.000e-02	-1.138e-09
8.050e-02	-1.142e-09
8.100e-02	-1.147e-09
8.150e-02	-1.151e-09
8.200e-02	-1.156e-09
8.250e-02	-1.160e-09
8.300e-02	-1.164e-09
8.350e-02	-1.169e-09
8.400e-02	-1.173e-09
8.450e-02	-1.177e-09
8.500e-02	-1.181e-09
8.550e-02	-1.185e-09
8.600e-02	-1.189e-09
8.650e-02	-1.193e-09
8.700e-02	-1.197e-09
8.750e-02	-1.201e-09
8.800e-02	-1.205e-09
8.850e-02	-1.208e-09
8.900e-02	-1.212e-09
8.950e-02	-1.216e-09
9.000e-02	-1.219e-09
9.050e-02	-1.223e-09
9.100e-02	-1.227e-09
9.150e-02	-1.230e-09
9.200e-02	-1.234e-09
9.250e-02	-1.237e-09
9.300e-02	-1.240e-09
9.350e-02	-1.244e-09
9.400e-02	-1.247e-09
9.450e-02	-1.250e-09
9.500e-02	-1.253e-09
9.550e-02	-1.256e-09
9.600e-02	-1.259e-09
9.650e-02	-1.262e-09
9.700e-02	-1.265e-09
9.750e-02	-1.268e-09
9.800e-02	-1.271e-09
9.850e-02	-1.274e-09
9.900e-02	-1.276e-09
9.950e-02	-1.279e-09
1.000e-01	-1.282e-09
1.005e-01	-1.284e-09
1.010e-01	-1.287e-09
1.015e-01	-1.289e-09
1.020e-01	-1.292e-09
1.025e-01	-1.294e-09
1.030e-01	-1.297e-09
1.035e-01	-1.299e-09
1.040e-01	-1.301e-09
1.045e-01	-1.303e-09
1.050e-01	-1.305e-09
1.055e-01	-1.307e-09
1.060e-01	-1.310e-09
1.065e-01	-1.311e-09
1.070e-01	-1.313e-09
1.075e-01	-1.315e-09
1.080e-01	-1.317e-09
1.085e-01	-1.319e-09
1.090e-01	-1.321e-09
1.095e-01	-1.322e-09
1.100e-01	-1.324e-09
1.105e-01	-1.325e-09
1.110e-01	-1.327e-09
1.115e-01	-1.328e-09
1.120e-01	-1.330e-09
1.125e-01	-1.331e-09
1.130e-01	-1.332e-09
1.135e-01	-1.334e-09
1.140e-01	-1.335e-09
1.145e-01	-1.336e-09
1.150e-01	-1.337e-09
1.155e-01	-1.338e-09
1.160e-01	-1.339e-09
1.165e-01	-1.340e-09
1.170e-01	-1.341e-09
1.175e-01	-1.342e-09
1.180e-01	-1.343e-09
1.185e-01	-1.343e-09
1.190e-01	-1.344e-09
1.195e-01	-1.345e-09
1.200e-01	-1.345e-09
1.205e-01	-1.346e-09
1.210e-01	-1.346e-09
1.215e-01	-1.346e-09
1.220e-01	-1.347e-09
1.225e-01	-1.347e-09
1.230e-01	-1.347e-09
1.235e-01	-1.348e-09
1.240e-01	-1.348e-09
1.245e-01	-1.348e-09
1.250e-01	-1.348e-09
1.255e-01	-1.348e-09
1.260e-01	-1.348e-09
1.265e-01	-1.348e-09
1.270e-01	-1.347e-09
1.275e-01	-1.347e-09
1.280e-01	-1.347e-09
1.285e-01	-1.346e-09
1.290e-01	-1.346e-09
1.295e-01	-1.346e-09
1.300e-01	-1.345e-09
1.305e-01	-1.345e-09
1.310e-01	-1.344e-09
1.315e-01	-1.343e-09
1.320e-01	-1.343e-09
1.325e-01	-1.342e-09
1.330e-01	-1.341e-09
1.335e-01	-1.340e-09
1.340e-01	-1.339e-09
1.345e-01	-1.338e-09
1.350e-01	-1.337e-09
1.355e-01	-1.336e-09
1.360e-01	-1.335e-09
1.365e-01	-1.334e-09
1.370e-01	-1.332e-09
1.375e-01	-1.331e-09
1.380e-01	-1.330e-09
1.385e-01	-1.328e-09
1.390e-01	-1.327e-09
1.395e-01	-1.325e-09
1.400e-01	-1.324e-09
1.405e-01	-1.322e-09
1.410e-01	-1.321e-09
1.415e-01	-1.319e-09
1.420e-01	-1.317e-09
1.425e-01	-1.315e-09
1.430e-01	-1.313e-09
1.435e-01	-1.311e-09
1.440e-01	-1.310e-09
1.445e-01	-1.307e-09
1.450e-01	-1.305e-09
1.455e-01	-1.303e-09
1.460e-01	-1.301e-09
1.465e-01	-1.299e-09
1.470e-01	-1.297e-09
1.475e-01	-1.294e-09
1.480e-01	-1.292e-09
1.485e-01	-1.289e-09
1.490e-01	-1.287e-09
1.495e-01	-1.284e-09
1.500e-01	-1.282e-09
1.505e-01	-1.279e-09
1.510e-01	-1.276e-09
1.515e-01	-1.274e-09
1.520e-01	-1.271e-09
1.525e-01	-1.268e-09
1.530e-01	-1.265e-09
1.535e-01	-1.262e-09
1.540e-01	-1.259e-09
1.545e-01	-1.256e-09
1.550e-01	-1.253e-09
1.555e-01	-1.250e-09
1.560e-01	-1.247e-09
1.565e-01	-1.244e-09
1.570e-01	-1.240e-09
1.575e-01	-1.237e-09
1.580e-01	-1.234e-09
1.585e-01	-1.230e-09
1.590e-01	-1.227e-09
1.595e-01	-1.223e-09
1.600e-01	-1.219e-09
1.605e-01	-1.216e-09
1.610e-01	-1.212e-09
1.615e-01	-1.208e-09
1.620e-01	-1.205e-09
1.625e-01	-1.201e-09
1.630e-01	-1.197e-09
1.635e-01	-1.193e-09
1.640e-01	-1.189e-09
1.645e-01	-1.185e-09
1.650e-01	-1.181e-09
1.655e-01	-1.177e-09
1.660e-01	-1.173e-09
1.665e-01	-1.169e-09
1.670e-01	-1.164e-09
1.675e-01	-1.160e-09
1.680e-01	-1.156e-09
1.685e-01	-1.151e-09
1.690e-01	-1.147e-09
1.695e-01	-1.142e-09
1.700e-01	-1.138e-09
1.705e-01	-1.133e-09
1.710e-01	-1.129e-09
1.715e-01	-1.124e-09
1.720e-01	-1.119e-09
1.725e-01	-1.115e-09
1.730e-01	-1.110e-09
1.735e-01	-1.105e-09
1.740e-01	-1.100e-09
1.745e-01	-1.095e-09
1.750e-01	-1.090e-09
1.755e-01	-1.085e-09
1.760e-01	-1.080e-09
1.765e-01	-1.075e-09
1.770e-01	-1.070e-09
1.775e-01	-1.065e-09
1.780e-01	-1.060e-09
1.785e-01	-1.054e-09
1.790e-01	-1.049e-09
1.795e-01	-1.044e-09
1.800e-01	-1.038e-09
1.805e-01	-1.033e-09
1.810e-01	-1.028e-09
1.815e-01	-1.022e-09
1.820e-01	-1.017e-09
1.825e-01	-1.011e-09
1.830e-01	-1.005e-09
1.835e-01	-9.997e-10
1.840e-01	-9.940e-10
1.845e-01	-9.882e-10
1.850e-01	-9.825e-10
1.855e-01	-9.766e-10
1.860e-01	-9.708e-10
1.865e-01	-9.649e-10
1.870e-01	-9.590e-10
1.875e-01	-9.530e-10
1.880e-01	-9.470e-10
1.885e-01	-9.409e-10
1.890e-01	-9.349e-10
1.895e-01	-9.287e-10
1.900e-01	-9.226e-10
1.905e-01	-9.164e-10
1.910e-01	-9.102e-10
1.915e-01	-9.039e-10
1.920e-01	-8.976e-10
1.925e-01	-8.913e-10
1.930e-01	-8.849e-10
1.935e-01	-8.785e-10
1.940e-01	-8.721e-10
1.945e-01	-8.656e-10
1.950e-01	-8.591e-10
1.955e-01	-8.525e-10
1.960e-01	-8.460e-10
1.965e-01	-8.394e-10
1.970e-01	-8.327e-10
1.975e-01	-8.260e-10
1.980e-01	-8.193e-10
1.985e-01	-8.126e-10
1.990e-01	-8.058e-10
1.995e-01	-7.990e-10
2.000e-01	-7.922e-10
2.005e-01	-7.853e-10
2.010e-01	-7.784e-10
2.015e-01	-7.715e-10
2.020e-01	-7.645e-10
2.025e-01	-7.575e-10
2.030e-01	-7.505e-10
2.035e-01	-7.435e-10
2.040e-01	-7.364e-10
2.045e-01	-7.293e-10
2.050e-01	-7.222e-10
2.055e-01	-7.150e-10
2.060e-01	-7.078e-10
2.065e-01	-7.006e-10
2.070e-01	-6.933e-10
2.075e-01	-6.861e-10
2.080e-01	-6.788e-10
2.085e-01	-6.714e-10
2.090e-01	-6.641e-10
2.095e-01	-6.567e-10
2.100e-01	-6.493e-10
2.105e-01	-6.418e-10
2.110e-01	-6.344e-10
2.115e-01	-6.269e-10
2.120e-01	-6.194e-10
2.125e-01	-6.119e-10
2.130e-01	-6.043e-10
2.135e-01	-5.967e-10
2.140e-01	-5.891e-10
2.145e-01	-5.815e-10
2.150e-01	-5.738e-10
2.155e-01	-5.662e-10
2.160e-01	-5.585e-10
2.165e-01	-5.508e-10
2.170e-01	-5.430e-10
2.175e-01	-5.353e-10
2.180e-01	-5.275e-10
2.185e-01	-5.197e-10
2.190e-01	-5.118e-10
2.195e-01	-5.040e-10
2.200e-01	-4.961e-10
2.205e-01	-4.883e-10
2.210e-01	-4.804e-10
2.215e-01	-4.724e-10
2.220e-01	-4.645e-10
2.225e-01	-4.565e-10
2.230e-01	-4.486e-10
2.235e-01	-4.406e-10
2.240e-01	-4.325e-10
2.245e-01	-4.245e-10
2.250e-01	-4.165e-10
2.255e-01	-4.084e-10
2.260e-01	-4.003e-10
2.265e-01	-3.922e-10
2.270e-01	-3.841e-10
2.275e-01	-3.760e-10
2.280e-01	-3.679e-10
2.285e-01	-3.597e-10
2.290e-01	-3.515e-10
2.295e-01	-3.434e-10
2.300e-01	-3.352e-10
2.305e-01	-3.270e-10
2.310e-01	-3.187e-10
2.315e-01	-3.105e-10
2.320e-01	-3.023e-10
2.325e-01	-2.940e-10
2.330e-01	-2.857e-10
2.335e-01	-2.774e-10
2.340e-01	-2.692e-10
2.345e-01	-2.609e-10
2.350e-01	-2.525e-10
2.355e-01	-2.442e-10
2.360e-01	-2.359e-10
2.365e-01	-2.275e-10
2.370e-01	-2.192e-10
2.375e-01	-2.108e-10
2.380e-01	-2.025e-10
2.385e-01	-1.941e-10
2.390e-01	-1.857e-10
2.395e-01	-1.773e-10
2.400e-01	-1.689e-10
2.405e-01	-1.605e-10
2.410e-01	-1.521e-10
2.415e-01	-1.437e-10
2.420e-01	-1.353e-10
2.425e-01	-1.268e-10
2.430e-01	-1.184e-10
2.435e-01	-1.100e-10
2.440e-01	-1.015e-10
2.445e-01	-9.308e-11
2.450e-01	-8.463e-11
2.455e-01	-7.617e-11
2.460e-01	-6.772e-11
2.465e-01	-5.926e-11
2.470e-01	-5.080e-11
2.475e-01	-4.233e-11
2.480e-01	-3.387e-11
2.485e-01	-2.540e-11
2.490e-01	-1.694e-11
2.495e-01	-8.468e-12
2.500e-01	-1.651e-25
2.505e-01	8.468e-12
2.510e-01	1.694e-11
2.515e-01	2.540e-11
2.520e-01	3.387e-11
2.525e-01	4.233e-11
2.530e-01	5.080e-11
2.535e-01	5.926e-11
2.540e-01	6.772e-11
2.545e-01	7.617e-11
2.550e-01	8.463e-11
2.555e-01	9.308e-11
2.560e-01	1.015e-10
2.565e-01	1.100e-10
2.570e-01	1.184e-10
2.575e-01	1.268e-10
2.580e-01	1.353e-10
2.585e-01	1.437e-10
2.590e-01	1.521e-10
2.595e-01	1.605e-10
2.600e-01	1.689e-10
2.605e-01	1.773e-10
2.610e-01	1.857e-10
2.615e-01	1.941e-10
2.620e-01	2.025e-10
2.625e-01	2.108e-10
2.630e-01	2.192e-10
2.635e-01	2.275e-10
2.640e-01	2.359e-10
2.645e-01	2.442e-10
2.650e-01	2.525e-10
2.655e-01	2.609e-10
2.660e-01	2.692e-10
2.665e-01	2.774e-10
2.670e-01	2.857e-10
2.675e-01	2.940e-10
2.680e-01	3.023e-10
2.685e-01	3.105e-10
2.690e-01	3.187e-10
2.695e-01	3.270e-10
2.700e-01	3.352e-10
2.705e-01	3.434e-10
2.710e-01	3.515e-10
2.715e-01	3.597e-10
2.720e-01	3.679e-10
2.725e-01	3.760e-10
2.730e-01	3.841e-10
2.735e-01	3.922e-10
2.740e-01	4.003e-10
2.745e-01	4.084e-10
2.750e-01	4.165e-10
2.755e-01	4.245e-10
2.760e-01	4.325e-10
2.765e-01	4.406e-10
2.770e-01	4.486e-10
2.775e-01	4.565e-10
2.780e-01	4.645e-10
2.785e-01	4.724e-10
2.790e-01	4.804e-10
2.795e-01	4.883e-10
2.800e-01	4.961e-10
2.805e-01	5.040e-10
2.810e-01	5.118e-10
2.815e-01	5.197e-10
2.820e-01	5.275e-10
2.825e-01	5.353e-10
2.830e-01	5.430e-10
2.835e-01	5.508e-10
2.840e-01	5.585e-10
2.845e-01	5.662e-10
2.850e-01	5.738e-10
2.855e-01	5.815e-10
2.860e-01	5.891e-10
2.865e-01	5.967e-10
2.870e-01	6.043e-10
2.875e-01	6.119e-10
2.880e-01	6.194e-10
2.885e-01	6.269e-10
2.890e-01	6.344e-10
2.895e-01	6.418e-10
2.900e-01	6.493e-10
2.905e-01	6.567e-10
2.910e-01	6.641e-10
2.915e-01	6.714e-10
2.920e-01	6.788e-10
2.925e-01	6.861e-10
2.930e-01	6.933e-10
2.935e-01	7.006e-10
2.940e-01	7.078e-10
2.945e-01	7.150e-10
2.950e-01	7.222e-10
2.955e-01	7.293e-10
2.960e-01	7.364e-10
2.965e-01	7.435e-10
2.970e-01	7.505e-10
2.975e-01	7.575e-10
2.980e-01	7.645e-10
2.985e-01	7.715e-10
2.990e-01	7.784e-10
2.995e-01	7.853e-10
3.000e-01	7.922e-10
3.005e-01	7.990e-10
3.010e-01	8.058e-10
3.015e-01	8.126e-10
3.020e-01	8.193e-10
3.025e-01	8.260e-10
3.030e-01	8.327e-10
3.035e-01	8.394e-10
3.040e-01	8.460e-10
3.045e-01	8.525e-10
3.050e-01	8.591e-10
3.055e-01	8.656e-10
3.060e-01	8.721e-10
3.065e-01	8.785e-10
3.070e-01	8.849e-10
3.075e-01	8.913e-10
3.080e-01	8.976e-10
3.085e-01	9.039e-10
3.090e-01	9.102e-10
3.095e-01	9.164e-10
3.100e-01	9.226e-10
3.105e-01	9.287e-10
3.110e-01	9.349e-10
3.115e-01	9.409e-10
3.120e-01	9.470e-10
3.125e-01	9.530e-10
3.130e-01	9.590e-10
3.135e-01	9.649e-10
3.140e-01	9.708e-10
3.145e-01	9.766e-10
3.150e-01	9.825e-10
3.155e-01	9.882e-10
3.160e-01	9.940e-10
3.165e-01	9.997e-10
3.170e-01	1.005e-09
3.175e-01	1.011e-09
3.180e-01	1.017e-09
3.185e-01	1.022e-09
3.190e-01	1.028e-09
3.195e-01	1.033e-09
3.200e-01	1.038e-09
3.205e-01	1.044e-09
3.210e-01	1.049e-09
3.215e-01	1.054e-09
3.220e-01	1.060e-09
3.225e-01	1.065e-09
3.230e-01	1.070e-09
3.235e-01	1.075e-09
3.240e-01	1.080e-09
3.245e-01	1.085e-09
3.250e-01	1.090e-09
3.255e-01	1.095e-09
3.260e-01	1.100e-09
3.265e-01	1.105e-09
3.270e-01	1.110e-09
3.275e-01	1.115e-09
3.280e-01	1.119e-09
3.285e-01	1.124e-09
3.290e-01	1.129e-09
3.295e-01	1.133e-09
3.300e-01	1.138e-09
3.305e-01	1.142e-09
3.310e-01	1.147e-09
3.315e-01	1.151e-09
3.320e-01	1.156e-09
3.325e-01	1.160e-09
3.330e-01	1.164e-09
3.335e-01	1.169e-09
3.340e-01	1.173e-09
3.345e-01	1.177e-09
3.350e-01	1.181e-09
3.355e-01	1.185e-09
3.360e-01	1.189e-09
3.365e-01	1.193e-09
3.370e-01	1.197e-09
3.375e-01	1.201e-09
3.380e-01	1.205e-09
3.385e-01	1.208e-09
3.390e-01	1.212e-09
3.395e-01	1.216e-09
3.400e-01	1.219e-09
3.405e-01	1.223e-09
3.410e-01	1.227e-09
3.415e-01	1.230e-09
3.420e-01	1.234e-09
3.425e-01	1.237e-09
3.430e-01	1.240e-09
3.435e-01	1.244e-09
3.440e-01	1.247e-09
3.445e-01	1.250e-09
3.450e-01	1.253e-09
3.455e-01	1.256e-09
3.460e-01	1.259e-09
3.465e-01	1.262e-09
3.470e-01	1.265e-09
3.475e-01	1.268e-09
3.480e-01	1.271e-09
3.485e-01	1.274e-09
3.490e-01	1.276e-09
3.495e-01	1.279e-09
3.500e-01	1.282e-09
3.505e-01	1.284e-09
3.510e-01	1.287e-09
3.515e-01	1.289e-09
3.520e-01	1.292e-09
3.525e-01	1.294e-09
3.530e-01	1.297e-09
3.535e-01	1.299e-09
3.540e-01	1.301e-09
3.545e-01	1.303e-09
3.550e-01	1.305e-09
3.555e-01	1.307e-09
3.560e-01	1.310e-09
3.565e-01	1.311e-09
3.570e-01	1.313e-09
3.575e-01	1.315e-09
3.580e-01	1.317e-09
3.585e-01	1.319e-09
3.590e-01	1.321e-09
3.595e-01	1.322e-09
3.600e-01	1.324e-09
3.605e-01	1.325e-09
3.610e-01	1.327e-09
3.615e-01	1.328e-09
3.620e-01	1.330e-09
3.625e-01	1.331e-09
3.630e-01	1.332e-09
3.635e-01	1.334e-09
3.640e-01	1.335e-09
3.645e-01	1.336e-09
3.650e-01	1.337e-09
3.655e-01	1.338e-09
3.660e-01	1.339e-09
3.665e-01	1.340e-09
3.670e-01	1.341e-09
3.675e-01	1.342e-09
3.680e-01	1.343e-09
3.685e-01	1.343e-09
3.690e-01	1.344e-09
3.695e-01	1.345e-09
3.700e-01	1.345e-09
3.705e-01	1.346e-09
3.710e-01	1.346e-09
3.715e-01	1.346e-09
3.720e-01	1.347e-09
3.725e-01	1.347e-09
3.730e-01	1.347e-09
3.735e-01	1.348e-09
3.740e-01	1.348e-09
3.745e-01	1.348e-09
3.750e-01	1.348e-09
3.755e-01	1.348e-09
3.760e-01	1.348e-09
3.765e-01	1.348e-09
3.770e-01	1.347e-09
3.775e-01	1.347e-09
3.780e-01	1.347e-09
3.785e-01	1.346e-09
3.790e-01	1.346e-09
3.795e-01	1.346e-09
3.800e-01	1.345e-09
3.805e-01	1.345e-09
3.810e-01	1.344e-09
3.815e-01	1.343e-09
3.820e-01	1.343e-09
3.825e-01	1.342e-09
3.830e-01	1.341e-09
3.835e-01	1.340e-09
3.840e-01	1.339e-09
3.845e-01	1.338e-09
3.850e-01	1.337e-09
3.855e-01	1.336e-09
3.860e-01	1.335e-09
3.865e-01	1.334e-09
3.870e-01	1.332e-09
3.875e-01	1.331e-09
3.880e-01	1.330e-09
3.885e-01	1.328e-09
3.890e-01	1.327e-09
3.895e-01	1.325e-09
3.900e-01	1.324e-09
3.905e-01	1.322e-09
3.910e-01	1.321e-09
3.915e-01	1.319e-09
3.920e-01	1.317e-09
3.925e-01	1.315e-09
3.930e-01	1.313e-09
3.935e-01	1.311e-09
3.940e-01	1.310e-09
3.945e-01	1.307e-09
3.950e-01	1.305e-09
3.955e-01	1.303e-09
3.960e-01	1.301e-09
3.965e-01	1.299e-09
3.970e-01	1.297e-09
3.975e-01	1.294e-09
3.980e-01	1.292e-09
3.985e-01	1.289e-09
3.990e-01	1.287e-09
3.995e-01	1.284e-09
4.000e-01	1.282e-09
4.005e-01	1.279e-09
4.010e-01	1.276e-09
4.015e-01	1.274e-09
4.020e-01	1.271e-09
4.025e-01	1.268e-09
4.030e-01	1.265e-09
4.035e-01	1.262e-09
4.040e-01	1.259e-09
4.045e-01	1.256e-09
4.050e-01	1.253e-09
4.055e-01	1.250e-09
4.060e-01	1.247e-09
4.065e-01	1.244e-09
4.070e-01	1.240e-09
4.075e-01	1.237e-09
4.080e-01	1.234e-09
4.085e-01	1.230e-09
4.090e-01	1.227e-09
4.095e-01	1.223e-09
4.100e-01	1.219e-09
4.105e-01	1.216e-09
4.110e-01	1.212e-09
4.115e-01	1.208e-09
4.120e-01	1.205e-09
4.125e-01	1.201e-09
4.130e-01	1.197e-09
4.135e-01	1.193e-09
4.140e-01	1.189e-09
4.145e-01	1.185e-09
4.150e-01	1.181e-09
4.155e-01	1.177e-09
4.160e-01	1.173e-09
4.165e-01	1.169e-09
4.170e-01	1.164e-09
4.175e-01	1.160e-09
4.180e-01	1.156e-09
4.185e-01	1.151e-09
4.190e-01	1.147e-09
4.195e-01	1.142e-09
4.200e-01	1.138e-09
4.205e-01	1.133e-09
4.210e-01	1.129e-09
4.215e-01	1.124e-09
4.220e-01	1.119e-09
4.225e-01	1.115e-09
4.230e-01	1.110e-09
4.235e-01	1.105e-09
4.240e-01	1.100e-09
4.245e-01	1.095e-09
4.250e-01	1.090e-09
4.255e-01	1.085e-09
4.260e-01	1.080e-09
4.265e-01	1.075e-09
4.270e-01	1.070e-09
4.275e-01	1.065e-09
4.280e-01	1.060e-09
4.285e-01	1.054e-09
4.290e-01	1.049e-09
4.295e-01	1.044e-09
4.300e-01	1.038e-09
4.305e-01	1.033e-09
4.310e-01	1.028e-09
4.315e-01	1.022e-09
4.320e-01	1.017e-09
4.325e-01	1.011e-09
4.330e-01	1.005e-09
4.335e-01	9.997e-10
4.340e-01	9.940e-10
4.345e-01	9.882e-10
4.350e-01	9.825e-10
4.355e-01	9.766e-10
4.360e-01	9.708e-10
4.365e-01	9.649e-10
4.370e-01	9.590e-10
4.375e-01	9.530e-10
4.380e-01	9.470e-10
4.385e-01	9.409e-10
4.390e-01	9.349e-10
4.395e-01	9.287e-10
4.400e-01	9.226e-10
4.405e-01	9.164e-10
4.410e-01	9.102e-10
4.415e-01	9.039e-10
4.420e-01	8.976e-10
4.425e-01	8.913e-10
4.430e-01	8.849e-10
4.435e-01	8.785e-10
4.440e-01	8.721e-10
4.445e-01	8.656e-10
4.450e-01	8.591e-10
4.455e-01	8.525e-10
4.460e-01	8.460e-10
4.465e-01	8.394e-10
4.470e-01	8.327e-10
4.475e-01	8.260e-10
4.480e-01	8.193e-10
4.485e-01	8.126e-10
4.490e-01	8.058e-10
4.495e-01	7.990e-10
4.500e-01	7.922e-10
4.505e-01	7.853e-10
4.510e-01	7.784e-10
4.515e-01	7.715e-10
4.520e-01	7.645e-10
4.525e-01	7.575e-10
4.530e-01	7.505e-10
4.535e-01	7.435e-10
4.540e-01	7.364e-10
4.545e-01	7.293e-10
4.550e-01	7.222e-10
4.555e-01	7.150e-10
4.560e-01	7.078e-10
4.565e-01	7.006e-10
4.570e-01	6.933e-10
4.575e-01	6.861e-10
4.580e-01	6.788e-10
4.585e-01	6.714e-10
4.590e-01	6.641e-10
4.595e-01	6.567e-10
4.600e-01	6.493e-10
4.605e-01	6.418e-10
4.610e-01	6.344e-10
4.615e-01	6.269e-10
4.620e-01	6.194e-10
4.625e-01	6.119e-10
4.630e-01	6.043e-10
4.635e-01	5.967e-10
4.640e-01	5.891e-10
4.645e-01	5.815e-10
4.650e-01	5.738e-10
4.655e-01	5.662e-10
4.660e-01	5.585e-10
4.665e-01	5.508e-10
4.670e-01	5.430e-10
4.675e-01	5.353e-10
4.680e-01	5.275e-10
4.685e-01	5.197e-10
4.690e-01	5.118e-10
4.695e-01	5.040e-10
4.700e-01	4.961e-10
4.705e-01	4.883e-10
4.710e-01	4.804e-10
4.715e-01	4.724e-10
4.720e-01	4.645e-10
4.725e-01	4.565e-10
4.730e-01	4.486e-10
4.735e-01	4.406e-10
4.740e-01	4.325e-10
4.745e-01	4.245e-10
4.750e-01	4.165e-10
4.755e-01	4.084e-10
4.760e-01	4.003e-10
4.765e-01	3.922e-10
4.770e-01	3.841e-10
4.775e-01	3.760e-10
4.780e-01	3.679e-10
4.785e-01	3.597e-10
4.790e-01	3.515e-10
4.795e-01	3.434e-10
4.800e-01	3.352e-10
4.805e-01	3.270e-10
4.810e-01	3.187e-10
4.815e-01	3.105e-10
